gid,NUMPOINTS,경도,위도
마라15aa69bb,0,128.7618516,35.01730836
마라15ab69ab,0,128.7645217,35.01277223
마라15ab69ba,0,128.7645564,35.01502604
마라15ba69ab,0,128.7672612,35.01274366
마라15ba69ba,0,128.7672959,35.01499746
마라15bb69ab,0,128.7700006,35.01271502
마라15bb69ba,0,128.7700354,35.01496882
마라16aa69aa,0,128.7727051,35.01043252
마라16aa69ab,0,128.77274,35.01268632
마라16aa69ba,0,128.7727749,35.01494012
마라16ab69aa,0,128.7754444,35.01040376
마라16ab69ab,0,128.7754794,35.01265756
마라16ab69ba,0,128.7755144,35.01491135
마라17ba75ab,0,128.7900265,35.06660338
마라17ba75ba,0,128.790062,35.06885714
마라17bb74bb,0,128.7926966,35.06206667
마라17bb75aa,0,128.7927322,35.06432043
마라17bb75ab,0,128.7927677,35.06657419
마라17bb75ba,0,128.7928033,35.06882795
마라17bb84bb,0,128.7941211,35.15221644
마라17bb85aa,0,128.7941568,35.15447017
마라17bb85ab,0,128.7941925,35.1567239
마라17bb85ba,0,128.7942282,35.15897762
마라18aa74ab,0,128.7953665,35.0575299
마라18aa84ba,0,128.7968294,35.14993338
마라18aa84bb,0,128.7968652,35.1521871
마라18aa85aa,0,128.7969009,35.15444082
마라18aa85ab,0,128.7969367,35.15669455
마라18aa85ba,0,128.7969725,35.15894827
마라18ab73ab,0,128.7979647,35.04848555
마라18ab73ba,0,128.7980004,35.05073932
마라18ab73bb,0,128.798036,35.05299308
마라18ab74aa,0,128.7980717,35.05524684
마라18ab84ab,0,128.7995376,35.14765025
마라18ab84ba,0,128.7995734,35.14990397
마라18ab84bb,0,128.7996092,35.15215769
마라18ab85aa,0,128.7996451,35.15441142
마라18ab85ab,0,128.7996809,35.15666514
마라18ab85ba,0,128.7997168,35.15891886
마라18ba73ab,0,128.8007053,35.0484562
마라18ba73ba,0,128.800741,35.05070996
마라18ba73bb,0,128.8007768,35.05296372
마라18ba74aa,0,128.8008125,35.05521747
마라18ba75aa,0,128.8009555,35.0642325
마라18ba75ab,0,128.8009913,35.06648625
마라18ba83ba,0,128.8021737,35.14085962
마라18ba83bb,0,128.8022096,35.14311334
마라18ba84aa,0,128.8022456,35.14536706
마라18ba84ab,0,128.8022815,35.14762078
마라18ba84ba,0,128.8023174,35.14987451
마라18ba84bb,0,128.8023533,35.15212823
마라18ba85aa,0,128.8023892,35.15438194
마라18ba85ab,0,128.8024251,35.15663566
마라18ba85ba,0,128.8024611,35.15888938
마라18ba85bb,0,128.802497,35.1611431
마라18bb73ab,0,128.8034459,35.04842678
마라18bb73ba,0,128.8034817,35.05068054
마라18bb73bb,0,128.8035175,35.05293429
마라18bb74aa,0,128.8035533,35.05518805
마라18bb75aa,0,128.8036966,35.06420306
마라18bb75ab,0,128.8037325,35.06645681
마라18bb83ba,0,128.8049174,35.1408301
마라18bb83bb,0,128.8049534,35.14308382
마라18bb84aa,0,128.8049894,35.14533754
마라18bb84ab,0,128.8050254,35.14759126
마라18bb84ba,0,128.8050613,35.14984498
마라18bb84bb,0,128.8050973,35.1520987
마라18bb85aa,0,128.8051333,35.15435241
마라18bb85ab,0,128.8051693,35.15660613
마라18bb85ba,0,128.8052053,35.15885984
마라18bb85bb,0,128.8052413,35.16111356
마라19aa70ab,0,128.8057561,35.02135218
마라19aa70ba,0,128.805792,35.02360595
마라19aa71ba,0,128.8059353,35.032621
마라19aa72bb,0,128.8061147,35.04388979
마라19aa73aa,0,128.8061506,35.04614355
마라19aa73ab,0,128.8061864,35.0483973
마라19aa73ba,0,128.8062223,35.05065106
마라19aa73bb,0,128.8062582,35.05290481
마라19aa74aa,0,128.8062941,35.05515856
마라19aa74ab,0,128.80633,35.05741231
마라19aa74ba,0,128.8063659,35.05966606
마라19aa74bb,0,128.8064018,35.06191981
마라19aa75aa,0,128.8064377,35.06417356
마라19aa75ab,0,128.8064737,35.06642731
마라19aa83ab,0,128.807625,35.1385468
마라19aa83ba,0,128.8076611,35.14080052
마라19aa83bb,0,128.8076971,35.14305424
마라19aa84aa,0,128.8077332,35.14530795
마라19aa84ab,0,128.8077693,35.14756167
마라19aa84ba,0,128.8078053,35.14981539
마라19aa84bb,0,128.8078414,35.1520691
마라19aa85aa,0,128.8078775,35.15432282
마라19aa85ab,0,128.8079135,35.15657653
마라19aa85ba,0,128.8079496,35.15883024
마라19ab70ab,0,128.8084958,35.02132267
마라19ab70ba,0,128.8085317,35.02357643
마라19ab71ab,0,128.8086395,35.03033771
마라19ab71ba,0,128.8086754,35.03259147
마라19ab71bb,0,128.8087113,35.03484523
마라19ab72ba,0,128.8088192,35.0416065
마라19ab72bb,0,128.8088551,35.04386025
마라19ab73aa,0,128.8088911,35.04611401
마라19ab73ab,0,128.808927,35.04836776
마라19ab73ba,0,128.808963,35.05062151
마라19ab73bb,0,128.808999,35.05287526
마라19ab74aa,0,128.8090349,35.05512901
마라19ab74ab,0,128.8090709,35.05738276
마라19ab74ba,0,128.8091069,35.05963651
마라19ab74bb,0,128.8091429,35.06189026
마라19ab75aa,0,128.8091788,35.06414401
마라19ab75ab,0,128.8092148,35.06639775
마라19ab75ba,0,128.8092508,35.0686515
마라19ab83aa,0,128.8103325,35.13626344
마라19ab83ab,0,128.8103686,35.13851716
마라19ab83ba,0,128.8104048,35.14077088
마라19ab83bb,0,128.8104409,35.14302459
마라19ab84aa,0,128.810477,35.14527831
마라19ab84ab,0,128.8105132,35.14753202
마라19ab84ba,0,128.8105493,35.14978573
마라19ab84bb,0,128.8105854,35.15203945
마라19ab85aa,0,128.8106216,35.15429316
마라19ab85ab,0,128.8106577,35.15654687
마라19ab85ba,0,128.8106939,35.15880058
마라19ba70aa,0,128.8111995,35.01903933
마라19ba70ab,0,128.8112355,35.02129309
마라19ba70ba,0,128.8112714,35.02354685
마라19ba71ab,0,128.8113794,35.03030813
마라19ba71ba,0,128.8114154,35.03256189
마라19ba71bb,0,128.8114515,35.03481564
마라19ba72aa,0,128.8114875,35.0370694
마라19ba72ab,0,128.8115235,35.03932315
마라19ba72ba,0,128.8115595,35.0415769
마라19ba72bb,0,128.8115955,35.04383065
마라19ba73aa,0,128.8116316,35.04608441
마라19ba73ab,0,128.8116676,35.04833816
마라19ba73ba,0,128.8117036,35.05059191
마라19ba73bb,0,128.8117397,35.05284565
마라19ba74aa,0,128.8117757,35.0550994
마라19ba74ab,0,128.8118118,35.05735315
마라19ba74ba,0,128.8118478,35.05960689
마라19ba74bb,0,128.8118839,35.06186064
마라19ba75aa,0,128.8119199,35.06411438
마라19ba75ab,0,128.811956,35.06636813
마라19ba75ba,0,128.8119921,35.06862187
마라19ba76ba,0,128.8121364,35.07763683
마라19ba76bb,0,128.8121725,35.07989057
마라19ba77aa,0,128.8122086,35.08214431
마라19ba82bb,0,128.8130398,35.13398002
마라19ba83aa,0,128.813076,35.13623374
마라19ba83ab,0,128.8131122,35.13848746
마라19ba83ba,0,128.8131484,35.14074117
마라19ba83bb,0,128.8131846,35.14299488
마라19ba84aa,0,128.8132208,35.1452486
마라19ba84ab,0,128.813257,35.14750231
마라19ba84ba,0,128.8132933,35.14975602
마라19ba84bb,0,128.8133295,35.15200973
마라19ba85aa,0,128.8133657,35.15426344
마라19ba85ab,0,128.8134019,35.15651715
마라19ba85ba,0,128.8134382,35.15877086
마라19bb70aa,0,128.8139391,35.0190097
마라19bb70ab,0,128.8139751,35.02126346
마라19bb70ba,0,128.8140112,35.02351722
마라19bb70bb,0,128.8140473,35.02577097
마라19bb71aa,0,128.8140833,35.02802473
마라19bb71ab,0,128.8141194,35.03027848
마라19bb71ba,0,128.8141555,35.03253224
마라19bb71bb,0,128.8141916,35.03478599
마라19bb72aa,0,128.8142277,35.03703974
마라19bb72ab,0,128.8142637,35.03929349
마라19bb72ba,0,128.8142998,35.04154724
마라19bb72bb,0,128.8143359,35.04380099
마라19bb73aa,0,128.8143721,35.04605474
마라19bb73ab,0,128.8144082,35.04830849
마라19bb73ba,0,128.8144443,35.05056224
마라19bb73bb,0,128.8144804,35.05281598
마라19bb74aa,0,128.8145165,35.05506973
마라19bb74ab,0,128.8145526,35.05732347
마라19bb74ba,0,128.8145888,35.05957722
마라19bb74bb,0,128.8146249,35.06183096
마라19bb75aa,0,128.814661,35.0640847
마라19bb75ab,0,128.8146972,35.06633844
마라19bb75ba,0,128.8147333,35.06859218
마라19bb76ba,0,128.8148779,35.07760713
마라19bb76bb,0,128.8149141,35.07986087
마라19bb77aa,0,128.8149503,35.0821146
마라19bb82ba,0,128.815747,35.13169655
마라19bb82bb,0,128.8157833,35.13395026
마라19bb83aa,0,128.8158195,35.13620398
마라19bb83ab,0,128.8158558,35.13845769
마라19bb83ba,0,128.8158921,35.1407114
마라19bb83bb,0,128.8159284,35.14296512
마라19bb84aa,0,128.8159646,35.14521883
마라19bb84ab,0,128.8160009,35.14747254
마라19bb84ba,0,128.8160372,35.14972624
마라19bb84bb,0,128.8160735,35.15197995
마라19bb85aa,0,128.8161098,35.15423366
마라19bb85ab,0,128.8161461,35.15648736
마라19bb85ba,0,128.8161824,35.15874107
마라19bb85bb,0,128.8162187,35.16099477
마라20aa70aa,0,128.8166786,35.01898
마라20aa70ab,0,128.8167148,35.02123376
마라20aa70ba,0,128.8167509,35.02348752
마라20aa70bb,0,128.8167871,35.02574127
마라20aa71aa,0,128.8168232,35.02799502
마라20aa71ab,0,128.8168594,35.03024878
마라20aa71ba,0,128.8168955,35.03250253
마라20aa71bb,0,128.8169317,35.03475628
마라20aa72aa,0,128.8169678,35.03701003
마라20aa72ab,0,128.817004,35.03926378
마라20aa72ba,0,128.8170402,35.04151752
마라20aa72bb,0,128.8170764,35.04377127
마라20aa73aa,0,128.8171125,35.04602502
마라20aa73ab,0,128.8171487,35.04827876
마라20aa73ba,0,128.8171849,35.05053251
마라20aa73bb,0,128.8172211,35.05278625
마라20aa74aa,0,128.8172573,35.05503999
마라20aa74ab,0,128.8172935,35.05729374
마라20aa74ba,0,128.8173297,35.05954748
마라20aa74bb,0,128.8173659,35.06180122
마라20aa75aa,0,128.8174021,35.06405496
마라20aa75ab,0,128.8174383,35.0663087
마라20aa75ba,0,128.8174746,35.06856243
마라20aa76ba,0,128.8176195,35.07757737
마라20aa76bb,0,128.8176557,35.07983111
마라20aa77aa,0,128.817692,35.08208484
마라20aa77ab,0,128.8177282,35.08433857
마라20aa82ba,0,128.8184904,35.13166673
마라20aa82bb,0,128.8185267,35.13392044
마라20aa83aa,0,128.818563,35.13617415
마라20aa83ab,0,128.8185994,35.13842787
마라20aa83ba,0,128.8186357,35.14068158
마라20aa83bb,0,128.8186721,35.14293528
마라20aa84aa,0,128.8187084,35.14518899
마라20aa84ab,0,128.8187448,35.1474427
마라20aa84ba,0,128.8187812,35.14969641
마라20aa84bb,0,128.8188175,35.15195011
마라20aa85aa,0,128.8188539,35.15420381
마라20aa85ab,0,128.8188903,35.15645752
마라20aa85ba,0,128.8189267,35.15871122
마라20ab68aa,0,128.8191287,35.00092019
마라20ab68ab,0,128.8191649,35.00317395
마라20ab68ba,0,128.819201,35.00542771
마라20ab69aa,0,128.8192734,35.00993523
마라20ab69bb,0,128.819382,35.01669649
마라20ab70aa,0,128.8194182,35.01895025
마라20ab70ab,0,128.8194544,35.021204
마라20ab70ba,0,128.8194907,35.02345775
마라20ab70bb,0,128.8195269,35.02571151
마라20ab71aa,0,128.8195631,35.02796526
마라20ab71ab,0,128.8195993,35.03021901
마라20ab71ba,0,128.8196356,35.03247276
마라20ab71bb,0,128.8196718,35.0347265
마라20ab72aa,0,128.819708,35.03698025
마라20ab72ab,0,128.8197443,35.039234
마라20ab72ba,0,128.8197805,35.04148774
마라20ab72bb,0,128.8198168,35.04374149
마라20ab73aa,0,128.819853,35.04599523
마라20ab73ab,0,128.8198893,35.04824897
마라20ab73ba,0,128.8199255,35.05050272
마라20ab73bb,0,128.8199618,35.05275646
마라20ab74aa,0,128.8199981,35.0550102
마라20ab74ab,0,128.8200344,35.05726394
마라20ab74ba,0,128.8200706,35.05951768
마라20ab74bb,0,128.8201069,35.06177141
마라20ab75aa,0,128.8201432,35.06402515
마라20ab75ab,0,128.8201795,35.06627889
마라20ab75ba,0,128.8202158,35.06853262
마라20ab76ba,0,128.820361,35.07754755
마라20ab76bb,0,128.8203973,35.07980128
마라20ab77aa,0,128.8204337,35.08205501
마라20ab77ab,0,128.82047,35.08430874
마라20ab77ba,0,128.8205063,35.08656247
마라20ab78ba,0,128.8206517,35.09557737
마라20ab78bb,0,128.820688,35.0978311
마라20ab82ba,0,128.8212337,35.13163685
마라20ab82bb,0,128.8212701,35.13389056
마라20ab83aa,0,128.8213065,35.13614427
마라20ab83ab,0,128.821343,35.13839798
마라20ab83ba,0,128.8213794,35.14065168
마라20ab83bb,0,128.8214158,35.14290539
마라20ab84aa,0,128.8214522,35.1451591
마라20ab84ab,0,128.8214887,35.1474128
마라20ab84ba,0,128.8215251,35.1496665
마라20ab84bb,0,128.8215616,35.15192021
마라20ab85aa,0,128.821598,35.15417391
마라20ab85ab,0,128.8216345,35.15642761
마라20ab85ba,0,128.8216709,35.15868131
마라20ba67ab,0,128.8217589,34.99412911
마라20ba67ba,0,128.8217952,34.99638287
마라20ba67bb,0,128.8218314,34.99863663
마라20ba68aa,0,128.8218677,35.00089039
마라20ba68ab,0,128.8219039,35.00314415
마라20ba68ba,0,128.8219402,35.00539791
마라20ba68bb,0,128.8219764,35.00765166
마라20ba69aa,0,128.8220127,35.00990542
마라20ba69bb,0,128.8221215,35.01666668
마라20ba70aa,0,128.8221578,35.01892043
마라20ba70ab,0,128.8221941,35.02117418
마라20ba70ba,0,128.8222304,35.02342793
마라20ba70bb,0,128.8222667,35.02568168
마라20ba71aa,0,128.822303,35.02793543
마라20ba71ab,0,128.8223393,35.03018917
마라20ba71ba,0,128.8223756,35.03244292
마라20ba71bb,0,128.8224119,35.03469667
마라20ba72aa,0,128.8224482,35.03695041
마라20ba72ab,0,128.8224845,35.03920416
마라20ba72ba,0,128.8225208,35.0414579
마라20ba72bb,0,128.8225572,35.04371164
마라20ba73aa,0,128.8225935,35.04596538
마라20ba73ab,0,128.8226298,35.04821912
마라20ba73ba,0,128.8226662,35.05047286
마라20ba73bb,0,128.8227025,35.0527266
마라20ba74aa,0,128.8227389,35.05498034
마라20ba74ab,0,128.8227752,35.05723408
마라20ba74ba,0,128.8228116,35.05948781
마라20ba74bb,0,128.8228479,35.06174155
마라20ba75aa,0,128.8228843,35.06399528
마라20ba75ab,0,128.8229207,35.06624902
마라20ba75ba,0,128.822957,35.06850275
마라20ba75bb,0,128.8229934,35.07075648
마라20ba76ba,0,128.8231026,35.07751767
마라20ba76bb,0,128.8231389,35.0797714
마라20ba77aa,0,128.8231753,35.08202513
마라20ba77ab,0,128.8232117,35.08427885
마라20ba77ba,0,128.8232481,35.08653258
마라20ba78ab,0,128.8233574,35.09329375
마라20ba78ba,0,128.8233938,35.09554747
마라20ba78bb,0,128.8234302,35.09780119
마라20ba79aa,0,128.8234666,35.10005491
마라20ba79ab,0,128.8235031,35.10230863
마라20ba82ab,0,128.8239406,35.1293532
마라20ba82ba,0,128.8239771,35.13160691
마라20ba82bb,0,128.8240135,35.13386061
마라20ba83aa,0,128.82405,35.13611432
마라20ba83ab,0,128.8240865,35.13836803
마라20ba83ba,0,128.824123,35.14062173
마라20ba83bb,0,128.8241595,35.14287544
마라20ba84aa,0,128.824196,35.14512914
마라20ba84ab,0,128.8242326,35.14738284
마라20ba84ba,0,128.8242691,35.14963654
마라20ba84bb,0,128.8243056,35.15189024
마라20ba85aa,0,128.8243421,35.15414394
마라20ba85ab,0,128.8243787,35.15639764
마라20bb67ab,0,128.8244977,34.99409926
마라20bb67ba,0,128.824534,34.99635302
마라20bb67bb,0,128.8245703,34.99860677
마라20bb68aa,0,128.8246066,35.00086053
마라20bb68ab,0,128.824643,35.00311428
마라20bb68ba,0,128.8246793,35.00536804
마라20bb68bb,0,128.8247156,35.00762179
마라20bb69aa,0,128.824752,35.00987555
마라20bb69ab,0,128.8247883,35.0121293
마라20bb69ba,0,128.8248247,35.01438305
마라20bb69bb,0,128.824861,35.0166368
마라20bb70aa,0,128.8248974,35.01889055
마라20bb70ab,0,128.8249337,35.0211443
마라20bb70ba,0,128.8249701,35.02339804
마라20bb70bb,0,128.8250065,35.02565179
마라20bb71aa,0,128.8250428,35.02790554
마라20bb71ab,0,128.8250792,35.03015928
마라20bb71ba,0,128.8251156,35.03241303
마라20bb71bb,0,128.825152,35.03466677
마라20bb72aa,0,128.8251884,35.03692051
마라20bb72ab,0,128.8252248,35.03917425
마라20bb72ba,0,128.8252612,35.04142799
마라20bb72bb,0,128.8252976,35.04368173
마라20bb73aa,0,128.825334,35.04593547
마라20bb73ab,0,128.8253704,35.04818921
마라20bb73ba,0,128.8254068,35.05044295
마라20bb73bb,0,128.8254432,35.05269668
마라20bb74aa,0,128.8254796,35.05495042
마라20bb74ab,0,128.8255161,35.05720415
마라20bb74ba,0,128.8255525,35.05945789
마라20bb74bb,0,128.8255889,35.06171162
마라20bb75aa,0,128.8256254,35.06396535
마라20bb75ab,0,128.8256618,35.06621908
마라20bb75ba,0,128.8256983,35.06847281
마라20bb75bb,0,128.8257347,35.07072654
마라20bb76ba,0,128.8258441,35.07748772
마라20bb76bb,0,128.8258806,35.07974145
마라20bb77aa,0,128.825917,35.08199518
마라20bb77ab,0,128.8259535,35.0842489
마라20bb77ba,0,128.82599,35.08650262
마라20bb77bb,0,128.8260265,35.08875634
마라20bb78ab,0,128.8260994,35.09326379
마라20bb78ba,0,128.8261359,35.09551751
마라20bb78bb,0,128.8261724,35.09777122
마라20bb79aa,0,128.8262089,35.10002494
마라20bb79ab,0,128.8262454,35.10227866
마라20bb82aa,0,128.8266473,35.12706949
마라20bb82ab,0,128.8266838,35.1293232
마라20bb82ba,0,128.8267204,35.1315769
마라20bb82bb,0,128.826757,35.13383061
마라20bb83aa,0,128.8267935,35.13608431
마라20bb83ab,0,128.8268301,35.13833801
마라20bb83ba,0,128.8268667,35.14059172
마라20bb83bb,0,128.8269033,35.14284542
마라20bb84aa,0,128.8269398,35.14509912
마라20bb84ab,0,128.8269764,35.14735282
마라20bb84ba,0,128.827013,35.14960652
마라20bb84bb,0,128.8270496,35.15186021
마라20bb85aa,0,128.8270862,35.15411391
마라20bb85ab,0,128.8271228,35.15636761
마라21aa66bb,0,128.8271636,34.98956183
마라21aa67aa,0,128.8272,34.99181559
마라21aa67ba,0,128.8272728,34.9963231
마라21aa67bb,0,128.8273092,34.99857685
마라21aa68aa,0,128.8273456,35.00083061
마라21aa68ab,0,128.827382,35.00308436
마라21aa68ba,0,128.8274184,35.00533811
마라21aa68bb,0,128.8274548,35.00759186
마라21aa69aa,0,128.8274912,35.00984561
마라21aa69ab,0,128.8275277,35.01209936
마라21aa69ba,0,128.8275641,35.01435311
마라21aa69bb,0,128.8276005,35.01660686
마라21aa70aa,0,128.8276369,35.01886061
마라21aa70ab,0,128.8276734,35.02111435
마라21aa70ba,0,128.8277098,35.0233681
마라21aa70bb,0,128.8277463,35.02562184
마라21aa71aa,0,128.8277827,35.02787558
마라21aa71ab,0,128.8278192,35.03012933
마라21aa71ba,0,128.8278556,35.03238307
마라21aa71bb,0,128.8278921,35.03463681
마라21aa72aa,0,128.8279286,35.03689055
마라21aa72ab,0,128.827965,35.03914429
마라21aa72ba,0,128.8280015,35.04139803
마라21aa72bb,0,128.828038,35.04365176
마라21aa73aa,0,128.8280745,35.0459055
마라21aa73ab,0,128.8281109,35.04815924
마라21aa73ba,0,128.8281474,35.05041297
마라21aa73bb,0,128.8281839,35.0526667
마라21aa74aa,0,128.8282204,35.05492044
마라21aa74ab,0,128.8282569,35.05717417
마라21aa74ba,0,128.8282934,35.0594279
마라21aa74bb,0,128.8283299,35.06168163
마라21aa75aa,0,128.8283664,35.06393536
마라21aa75ab,0,128.828403,35.06618909
마라21aa75ba,0,128.8284395,35.06844282
마라21aa75bb,0,128.828476,35.07069654
마라21aa76ba,0,128.8285856,35.07745772
마라21aa76bb,0,128.8286222,35.07971144
마라21aa77aa,0,128.8286587,35.08196516
마라21aa77ab,0,128.8286952,35.08421888
마라21aa77ba,0,128.8287318,35.0864726
마라21aa77bb,0,128.8287684,35.08872632
마라21aa78aa,0,128.8288049,35.09098004
마라21aa78ab,0,128.8288415,35.09323376
마라21aa78ba,0,128.8288781,35.09548748
마라21aa78bb,0,128.8289146,35.0977412
마라21aa79aa,0,128.8289512,35.09999491
마라21aa79ab,0,128.8289878,35.10224863
마라21aa82ab,0,128.8294271,35.12929313
마라21aa82ba,0,128.8294637,35.13154683
마라21aa82bb,0,128.8295004,35.13380054
마라21aa83aa,0,128.829537,35.13605424
마라21aa83ab,0,128.8295737,35.13830794
마라21aa83ba,0,128.8296103,35.14056164
마라21aa83bb,0,128.829647,35.14281534
마라21aa84aa,0,128.8296836,35.14506904
마라21aa84ab,0,128.8297203,35.14732273
마라21aa84ba,0,128.829757,35.14957643
마라21aa84bb,0,128.8297936,35.15183012
마라21aa85aa,0,128.8298303,35.15408382
마라21aa85ab,0,128.829867,35.15633751
마라21ab66bb,0,128.8299022,34.98953186
마라21ab67aa,0,128.8299387,34.99178561
마라21ab67ab,0,128.8299752,34.99403937
마라21ab67ba,0,128.8300116,34.99629312
마라21ab67bb,0,128.8300481,34.99854687
마라21ab68aa,0,128.8300846,35.00080062
마라21ab68ab,0,128.830121,35.00305437
마라21ab68ba,0,128.8301575,35.00530812
마라21ab68bb,0,128.830194,35.00756187
마라21ab69aa,0,128.8302305,35.00981562
마라21ab69ab,0,128.830267,35.01206937
마라21ab69ba,0,128.8303035,35.01432311
마라21ab69bb,0,128.83034,35.01657686
마라21ab70aa,0,128.8303765,35.0188306
마라21ab70ab,0,128.830413,35.02108435
마라21ab70ba,0,128.8304495,35.02333809
마라21ab70bb,0,128.8304861,35.02559183
마라21ab71aa,0,128.8305226,35.02784557
마라21ab71ab,0,128.8305591,35.03009931
마라21ab71ba,0,128.8305956,35.03235305
마라21ab71bb,0,128.8306322,35.03460679
마라21ab72aa,0,128.8306687,35.03686052
마라21ab72ab,0,128.8307053,35.03911426
마라21ab72ba,0,128.8307418,35.041368
마라21ab72bb,0,128.8307784,35.04362173
마라21ab73aa,0,128.8308149,35.04587547
마라21ab73ab,0,128.8308515,35.0481292
마라21ab73ba,0,128.830888,35.05038293
마라21ab73bb,1,128.8309246,35.05263666
마라21ab74aa,0,128.8309612,35.05489039
마라21ab74ab,0,128.8309978,35.05714412
마라21ab74ba,0,128.8310343,35.05939785
마라21ab74bb,0,128.8310709,35.06165158
마라21ab75aa,0,128.8311075,35.0639053
마라21ab75ab,0,128.8311441,35.06615903
마라21ab75ba,0,128.8311807,35.06841276
마라21ab75bb,0,128.8312173,35.07066648
마라21ab76aa,0,128.8312539,35.0729202
마라21ab76ab,0,128.8312905,35.07517393
마라21ab76ba,0,128.8313271,35.07742765
마라21ab76bb,0,128.8313637,35.07968137
마라21ab77aa,0,128.8314004,35.08193509
마라21ab77ab,0,128.831437,35.08418881
마라21ab77ba,0,128.8314736,35.08644253
마라21ab77bb,0,128.8315103,35.08869624
마라21ab78aa,0,128.8315469,35.09094996
마라21ab78ab,0,128.8315835,35.09320367
마라21ab78ba,0,128.8316202,35.09545739
마라21ab78bb,0,128.8316568,35.0977111
마라21ab79aa,0,128.8316935,35.09996482
마라21ab79ab,0,128.8317301,35.10221853
마라21ab82ab,0,128.8321704,35.129263
마라21ab82ba,0,128.8322071,35.13151671
마라21ab82bb,0,128.8322438,35.13377041
마라21ab83aa,0,128.8322805,35.1360241
마라21ab83ab,0,128.8323172,35.1382778
마라21ab83ba,0,128.832354,35.1405315
마라21ab83bb,0,128.8323907,35.1427852
마라21ab84aa,0,128.8324274,35.14503889
마라21ab84ab,0,128.8324642,35.14729259
마라21ab84ba,0,128.8325009,35.14954628
마라21ab84bb,1,128.8325376,35.15179997
마라21ab85aa,0,128.8325744,35.15405366
마라21ab85ab,0,128.8326112,35.15630736
마라21ab85ba,0,128.8326479,35.15856105
마라21ba67aa,0,128.8326773,34.99175558
마라21ba67ab,0,128.8327139,34.99400933
마라21ba67ba,0,128.8327504,34.99626308
마라21ba67bb,0,128.832787,34.99851683
마라21ba68aa,0,128.8328235,35.00077058
마라21ba68ab,0,128.8328601,35.00302432
마라21ba68ba,0,128.8328966,35.00527807
마라21ba68bb,0,128.8329332,35.00753182
마라21ba69aa,0,128.8329698,35.00978556
마라21ba69ab,0,128.8330063,35.01203931
마라21ba69ba,0,128.8330429,35.01429305
마라21ba69bb,0,128.8330795,35.01654679
마라21ba70aa,0,128.8331161,35.01880054
마라21ba70ab,0,128.8331527,35.02105428
마라21ba70ba,0,128.8331892,35.02330802
마라21ba70bb,0,128.8332258,35.02556176
마라21ba71aa,0,128.8332624,35.02781549
마라21ba71ab,0,128.833299,35.03006923
마라21ba71ba,0,128.8333357,35.03232297
마라21ba71bb,0,128.8333723,35.0345767
마라21ba72aa,0,128.8334089,35.03683044
마라21ba72ab,0,128.8334455,35.03908417
마라21ba72ba,0,128.8334821,35.04133791
마라21ba72bb,0,128.8335188,35.04359164
마라21ba73aa,0,128.8335554,35.04584537
마라21ba73ab,0,128.833592,35.0480991
마라21ba73ba,0,128.8336287,35.05035283
마라21ba73bb,0,128.8336653,35.05260656
마라21ba74aa,0,128.8337019,35.05486029
마라21ba74ab,0,128.8337386,35.05711401
마라21ba74ba,0,128.8337753,35.05936774
마라21ba74bb,0,128.8338119,35.06162146
마라21ba75aa,0,128.8338486,35.06387519
마라21ba75ab,0,128.8338852,35.06612891
마라21ba75ba,0,128.8339219,35.06838263
마라21ba75bb,0,128.8339586,35.07063636
마라21ba76aa,0,128.8339953,35.07289008
마라21ba76ab,0,128.834032,35.0751438
마라21ba76ba,0,128.8340686,35.07739752
마라21ba76bb,0,128.8341053,35.07965123
마라21ba77aa,0,128.834142,35.08190495
마라21ba77ab,0,128.8341787,35.08415867
마라21ba77ba,0,128.8342154,35.08641238
마라21ba77bb,0,128.8342522,35.0886661
마라21ba78aa,0,128.8342889,35.09091981
마라21ba78ab,0,128.8343256,35.09317353
마라21ba78ba,0,128.8343623,35.09542724
마라21ba78bb,0,128.834399,35.09768095
마라21ba79aa,0,128.8344358,35.09993466
마라21ba79ab,0,128.8344725,35.10218837
마라21ba81aa,0,128.8347297,35.11796431
마라21ba81ab,0,128.8347665,35.12021801
마라21ba81bb,0,128.83484,35.12472542
마라21ba82aa,0,128.8348768,35.12697912
마라21ba82ab,0,128.8349136,35.12923282
마라21ba82ba,0,128.8349504,35.13148651
마라21ba82bb,0,128.8349872,35.13374021
마라21ba83aa,0,128.835024,35.13599391
마라21ba83ab,0,128.8350608,35.1382476
마라21ba83ba,0,128.8350976,35.1405013
마라21ba83bb,0,128.8351344,35.14275499
마라21ba84aa,0,128.8351712,35.14500869
마라21ba84ab,0,128.835208,35.14726238
마라21ba84ba,0,128.8352448,35.14951607
마라21ba84bb,0,128.8352817,35.15176976
마라21ba85aa,0,128.8353185,35.15402345
마라21ba85ab,0,128.8353553,35.15627714
마라21ba85ba,0,128.8353921,35.15853082
마라21bb67ab,0,128.8354526,34.99397923
마라21bb67ba,0,128.8354892,34.99623298
마라21bb67bb,0,128.8355259,34.99848672
마라21bb68aa,0,128.8355625,35.00074047
마라21bb68ab,0,128.8355991,35.00299421
마라21bb68ba,0,128.8356357,35.00524796
마라21bb68bb,0,128.8356724,35.0075017
마라21bb69aa,0,128.835709,35.00975545
마라21bb69ab,0,128.8357457,35.01200919
마라21bb69ba,0,128.8357823,35.01426293
마라21bb69bb,0,128.835819,35.01651667
마라21bb70aa,0,128.8358556,35.01877041
마라21bb70ab,0,128.8358923,35.02102415
